,Unnamed: 0,artist_uri,genres
241,241,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
242,242,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
243,243,6tbjWDEIzxoDsBA1FuhfPW,"['pop', 'dance pop']"
244,244,3grHWM9bx2E9vwJCdlRv9O,"['country', 'contemporary country', 'country road']"
245,245,2XV7DmS330NZ5IwdnzConn,[]
246,246,7Aq8lpLMSt1Zxu56pe9bmp,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'urban contemporary', 'atl hip hop', 'southern hip hop']"
247,247,3Ngh2zDBRPEriyxQDAMKd1,"['post-grunge', 'neo mellow', 'pop rock']"
248,248,6I6t21SFbxZ7RbQgD5dN7U,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
249,249,5Z1reBuaReg2pg72I2mnMm,"['r&b', 'contemporary r&b', 'neo soul', 'quiet storm', 'urban contemporary', 'new jack swing']"
250,250,0fkl9OpYCl6wOh8UvcMabC,[]
251,251,738OS3zrCO782uDiUN9pet,"['country', 'contemporary country', 'country dawn', 'country road', 'country rock']"
252,252,3ltFy7g6KKQPPttsdOMlq3,"['country', 'contemporary country', 'country dawn', 'country road']"
253,253,7y1GT7SdgGiFLWoktv2TSw,['boy band']
254,254,1KCSPY1glIKqW2TotWuXOR,"['pop', 'dance pop']"
255,255,6sQVeggRv1AhrMzuCjhCZe,"['country', 'contemporary country', 'country dawn', 'country road']"
256,256,13YmWQJFwgZrd4bf5IjMY4,"['country', 'contemporary country', 'country road']"
257,257,4iSKnRZAxkmqNok6tv10Se,"['alternative metal', 'funk metal', 'nu metal', 'rap rock']"
258,258,7J2lZBANizgPNfUzux31PV,"['neo mellow', 'permanent wave', 'pop rock']"
259,259,7urq0VfqxEYEEiZUkebXT4,"['r&b', 'rap', 'boy band', 'contemporary r&b', 'dance pop', 'gangster rap', 'hip pop', 'pop rap', 'urban contemporary', 'atl hip hop', 'southern hip hop']"
260,260,2bA6fzP0lMAQ4kz6CF61w8,"['country', 'contemporary country', 'country road', 'oklahoma country']"
261,261,02JTFUpX3CgLWXNKEXIvcb,"['r&b', 'contemporary r&b', 'urban contemporary', 'new jack swing']"
262,262,1XhhO2dTs2fKyhILj0aam6,"['country', 'contemporary country', 'country road', 'modern country rock']"
263,263,0u2FHSq3ln94y5Q57xazwf,"['country', 'australian country', 'australian pop', 'contemporary country', 'country road']"
264,264,7C9ZVDO4Ubwssa6bB7475f,[]
265,265,2RTUTCvo6onsAnheUk3aL9,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock']"
266,266,4mxWe1mtYIYfP040G38yvS,"['country', 'contemporary country', 'country road']"
267,267,7aBzpmFXB4WWpPl2F7RjBe,['rap kreyol']
268,268,0le01dl1WllSHhjEXRl4in,"['r&b', 'canadian pop', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
269,269,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
270,270,4jWzNq3sdzSpqn7BnzvIKn,"['rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
271,271,2mpeljBig2IXLXRAFO9AAs,['pop rock']
272,272,7slfeZO9LsJbWgpkIoXBUJ,"['latin', 'dance pop', 'latin pop', 'mexican pop', 'puerto rican pop']"
273,273,7mPcfx7PhnBh6n4HMCd61A,"['country', 'contemporary country', 'country road', 'country rock']"
274,274,47zz7sob9NUcODy0BTDvKx,"['sophisti-pop', 'british soul', 'neo soul']"
275,275,4zIBkSJcqRp4ADuFI94WvO,"['country', 'contemporary country', 'country road', 'country rock', 'modern country rock']"
276,276,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop', 'detroit hip hop']"
277,277,4tujQJicOnuZRLiBFdp3Ou,"['rap', 'g funk', 'gangster rap', 'hip hop', 'pop rap', 'detroit hip hop', 'hardcore hip hop', 'west coast rap']"
278,278,0svyIX7Xu3DVMkrOtB88i6,"['country', 'contemporary country', 'country road', 'country rock']"
279,279,165ZgPlLkK7bf5bDoFc6Sb,"['alternative metal', 'funk metal', 'nu metal', 'rap metal']"
280,280,4v0y12yBFdD5V31vo95Dco,[]
281,281,4sbB4Yy6Qig51pKCIKSLw3,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
282,282,1Oa0bMld0A3u5OTYfMzp5h,"['rap', 'g funk', 'gangster rap', 'hip hop', 'pop rap', 'west coast rap']"
283,283,4L3GTE04bW5N7azA9QPhjA,"['dancehall', 'soca', 'jamaican dancehall', 'lovers rock', 'reggae fusion']"
284,284,49FeZO3eSrJs7oH7lYLU1r,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
285,285,3ipn9JLAPI5GUEo4y4jcoi,"['rap', 'trap', 'dance pop', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
286,286,6HEyD6mSqQQKMVilyU31ZY,"['r&b', 'contemporary r&b', 'neo soul', 'urban contemporary']"
287,287,0GQkTwFb7D3ePIpnxwYavf,[]
288,288,3IhWQSrLj8EJjdvjFTpCyo,"['country', 'country rock', 'oklahoma country']"
289,289,0AkpPlFLnr0VQwZQeMGht0,"['disco house', 'filter house', 'vocal house']"
290,290,4wLXwxDeWQ8mtUIRPxGiD6,"['latin', 'salsa', 'tropical', 'latin pop', 'modern salsa']"
291,291,5LfGQac0EIXyAN8aUwmNAQ,"['punk', 'rock', 'alternative metal', 'permanent wave', 'skate punk', 'socal pop punk']"
292,292,2d3VHzlOEwXvmBdS4pzOPL,"['country', 'country dawn', 'dance pop']"
293,293,4WC2Edj7Ruq94JH2jkC5hB,"['r&b', 'contemporary r&b', 'urban contemporary']"
294,294,3OsUvoKmZA2gw8rETtxGlz,['dance pop']
295,295,5tth2a3v0sWwV1C7bApBdX,"['r&b', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'trap queen', 'urban contemporary', 'southern hip hop', 'east coast hip hop']"
296,296,6O74knDqdv3XaWtkII7Xjp,"['r&b', 'boy band', 'contemporary r&b', 'urban contemporary', 'new jack swing']"
297,297,6OqQbeNe7Pi7Zi7SNTi9ko,"['country', 'queer country']"
298,298,0HLOP0AdsaWe5Pt5TNueGC,"['country', 'alberta country', 'canadian country', 'contemporary country', 'country dawn', 'country road', 'canadian contemporary country']"
299,299,5UloVKzUNJcjORzhhTWWiJ,['karaoke']
300,300,1Y8cdNmUJH7yBTd9yOvr5i,"['pop', 'r&b', 'dance pop', 'girl group', 'hip pop', 'urban contemporary']"
301,301,0GQkTwFb7D3ePIpnxwYavf,[]
302,302,3tCGqGQclabrpQfcHRmDtK,['karaoke']
303,303,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
304,304,3Ngh2zDBRPEriyxQDAMKd1,"['post-grunge', 'neo mellow', 'pop rock']"
305,305,5gznATMVO85ZcLTkE9ULU7,"['rock', 'permanent wave', 'pop rock']"
306,306,1G9G7WwrXka3Z1r7aIDjI7,"['rap', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
307,307,6lHL3ubAMgSasKjNqKb8HF,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
308,308,43sZBwHjahUvgbx1WNIkIz,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'pop rock']"
309,309,25NQNriVT2YbSW80ILRWJa,"['country', 'contemporary country', 'country dawn', 'country road', 'dance pop', 'pop rock']"
310,310,26dSoYclwsYLMAKD3tpOr4,"['pop', 'dance pop', 'post-teen pop']"
311,311,6Ff53KvcvAj5U7Z1vojB5o,"['boy band', 'dance pop', 'post-teen pop']"
312,312,3zTOe1BtyTkwNvYZOxXktX,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
313,313,2RTUTCvo6onsAnheUk3aL9,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock']"
314,314,3nFkdlSjzX9mRTtwJOzDYB,"['rap', 'hip hop', 'east coast hip hop']"
315,315,6tbjWDEIzxoDsBA1FuhfPW,"['pop', 'dance pop']"
316,316,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
317,317,1xeZcY93inQY14LWwnxd5G,"['neo mellow', 'pop rock']"
318,318,3LIJJJkO7R5RasRwt7xIn5,"['crunk', 'rap', 'trap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'dirty south rap', 'new orleans rap', 'southern hip hop']"
319,319,2mxe0TnaNL039ysAj51xPQ,[]
320,320,51Blml2LZPmy7TTiAg47vQ,"['rock', 'irish rock', 'permanent wave']"
321,321,2gBjLmx6zQnFGQJCAQpRgw,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'pop rap', 'urban contemporary', 'southern hip hop', 'st louis rap']"
322,322,05RZIdfz59ZW2FvFuwnmNK,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'quiet storm', 'urban contemporary']"
323,323,5EvFsr3kj42KNv97ZEnqij,"['pop rap', 'reggae fusion']"
324,324,0tRRrNLQY5rejEDVSjy4w3,"['hip pop', 'urban contemporary']"
325,325,1KCSPY1glIKqW2TotWuXOR,"['pop', 'dance pop']"
326,326,4zKhX6hYCQPNs406umP9Fx,"['boy band', 'dance pop']"
327,327,738OS3zrCO782uDiUN9pet,"['country', 'contemporary country', 'country dawn', 'country road', 'country rock']"
328,328,7L12TqJ0fbwtFljTbwfwRI,"['europop', 'bubblegum dance', 'dance pop']"
329,329,0EyuKHE1AeE9lWUF8mzKVp,"['post-grunge', 'rock', 'alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'rap rock']"
330,330,5rSXSAkZ67PYJSvpUpkOr7,"['boy band', 'dance pop']"
331,331,2lFHVcUeJ9Gq6AZiU3ZAOa,"['r&b', 'contemporary r&b', 'girl group', 'hip pop', 'urban contemporary']"
332,332,7Aq8lpLMSt1Zxu56pe9bmp,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'urban contemporary', 'atl hip hop', 'southern hip hop']"
333,333,3ipn9JLAPI5GUEo4y4jcoi,"['rap', 'trap', 'dance pop', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
334,334,7352aRY2mqSxBZwzUb6LmA,"['r&b', 'rap', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'southern hip hop']"
335,335,3OsRAKCvk37zwYcnzRf5XF,"['downtempo', 'electronica']"
336,336,25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn']"
337,337,0AunegKKH2ys98aLxq8G1A,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
338,338,6roFdX1y5BYSbp60OTJWMd,"['country', 'contemporary country', 'country road']"
339,339,6V03b3Y36lolYP2orXn8mV,"['boy band', 'dance pop']"
340,340,3UVRliakQfa1pMWIsNuiZ8,"['r&b', 'contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'urban contemporary']"
341,341,7qvsLYsYP0MHD7jkdv6DAG,"['country', 'contemporary country', 'country dawn', 'country gospel', 'country road']"
342,342,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
343,343,0dEvJpkqhrcn64d3oI8v79,"['comic', 'canadian pop', 'canadian rock', 'pop rock']"
344,344,4iSKnRZAxkmqNok6tv10Se,"['alternative metal', 'funk metal', 'nu metal', 'rap rock']"
345,345,2XV7DmS330NZ5IwdnzConn,[]
346,346,738OS3zrCO782uDiUN9pet,"['country', 'contemporary country', 'country dawn', 'country road', 'country rock']"
347,347,6sQVeggRv1AhrMzuCjhCZe,"['country', 'contemporary country', 'country dawn', 'country road']"
348,348,1KCSPY1glIKqW2TotWuXOR,"['pop', 'dance pop']"
349,349,5Z1reBuaReg2pg72I2mnMm,"['r&b', 'contemporary r&b', 'neo soul', 'quiet storm', 'urban contemporary', 'new jack swing']"
350,350,3ltFy7g6KKQPPttsdOMlq3,"['country', 'contemporary country', 'country dawn', 'country road']"
351,351,6I6t21SFbxZ7RbQgD5dN7U,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
352,352,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
353,353,2bA6fzP0lMAQ4kz6CF61w8,"['country', 'contemporary country', 'country road', 'oklahoma country']"
354,354,0u2FHSq3ln94y5Q57xazwf,"['country', 'australian country', 'australian pop', 'contemporary country', 'country road']"
355,355,7urq0VfqxEYEEiZUkebXT4,"['r&b', 'rap', 'boy band', 'contemporary r&b', 'dance pop', 'gangster rap', 'hip pop', 'pop rap', 'urban contemporary', 'atl hip hop', 'southern hip hop']"
356,356,2mpeljBig2IXLXRAFO9AAs,['pop rock']
357,357,7Ey4PD4MYsKc5I2dolUwbH,"['rock', 'album rock', 'classic rock', 'hard rock']"
358,358,7J2lZBANizgPNfUzux31PV,"['neo mellow', 'permanent wave', 'pop rock']"
359,359,3grHWM9bx2E9vwJCdlRv9O,"['country', 'contemporary country', 'country road']"
360,360,7y1GT7SdgGiFLWoktv2TSw,['boy band']
361,361,0fkl9OpYCl6wOh8UvcMabC,[]
362,362,0le01dl1WllSHhjEXRl4in,"['r&b', 'canadian pop', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
363,363,13YmWQJFwgZrd4bf5IjMY4,"['country', 'contemporary country', 'country road']"
364,364,7C9ZVDO4Ubwssa6bB7475f,[]
365,365,2bzICNq3gKanSdWuzTF9VS,['karaoke']
366,366,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
367,367,3ipn9JLAPI5GUEo4y4jcoi,"['rap', 'trap', 'dance pop', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
368,368,02JTFUpX3CgLWXNKEXIvcb,"['r&b', 'contemporary r&b', 'urban contemporary', 'new jack swing']"
369,369,1XhhO2dTs2fKyhILj0aam6,"['country', 'contemporary country', 'country road', 'modern country rock']"
370,370,4jWzNq3sdzSpqn7BnzvIKn,"['rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
371,371,2RTUTCvo6onsAnheUk3aL9,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock']"
372,372,4sbB4Yy6Qig51pKCIKSLw3,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
373,373,0svyIX7Xu3DVMkrOtB88i6,"['country', 'contemporary country', 'country road', 'country rock']"
374,374,47zz7sob9NUcODy0BTDvKx,"['sophisti-pop', 'british soul', 'neo soul']"
375,375,2TI7qyDE0QfyOlnbtfDo7L,"['jam band', 'neo mellow', 'pop rock']"
376,376,4mxWe1mtYIYfP040G38yvS,"['country', 'contemporary country', 'country road']"
377,377,4tujQJicOnuZRLiBFdp3Ou,"['rap', 'g funk', 'gangster rap', 'hip hop', 'pop rap', 'detroit hip hop', 'hardcore hip hop', 'west coast rap']"
378,378,5rNhVm2CnqiO5Lv4Dt2lck,"['country', 'country dawn']"
379,379,7aBzpmFXB4WWpPl2F7RjBe,['rap kreyol']
380,380,1VbWUxZTRNY2gw3qZ1tg9W,"['europop', 'celtic rock', 'dance pop', 'pop rock', 'new wave pop']"
381,381,2t2XKfWKLXpFIjFwy1K8wx,"['country', 'redneck', 'alternative metal', 'contemporary country', 'country road', 'outlaw country', 'modern country rock']"
382,382,4zIBkSJcqRp4ADuFI94WvO,"['country', 'contemporary country', 'country road', 'country rock', 'modern country rock']"
383,383,6HEyD6mSqQQKMVilyU31ZY,"['r&b', 'contemporary r&b', 'neo soul', 'urban contemporary']"
384,384,4v0y12yBFdD5V31vo95Dco,[]
385,385,165ZgPlLkK7bf5bDoFc6Sb,"['alternative metal', 'funk metal', 'nu metal', 'rap metal']"
386,386,0GQkTwFb7D3ePIpnxwYavf,[]
387,387,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop', 'detroit hip hop']"
388,388,0AkpPlFLnr0VQwZQeMGht0,"['disco house', 'filter house', 'vocal house']"
389,389,4wLXwxDeWQ8mtUIRPxGiD6,"['latin', 'salsa', 'tropical', 'latin pop', 'modern salsa']"
390,390,1Oa0bMld0A3u5OTYfMzp5h,"['rap', 'g funk', 'gangster rap', 'hip hop', 'pop rap', 'west coast rap']"
391,391,7slfeZO9LsJbWgpkIoXBUJ,"['latin', 'dance pop', 'latin pop', 'mexican pop', 'puerto rican pop']"
392,392,49FeZO3eSrJs7oH7lYLU1r,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
393,393,6OqQbeNe7Pi7Zi7SNTi9ko,"['country', 'queer country']"
394,394,4L3GTE04bW5N7azA9QPhjA,"['dancehall', 'soca', 'jamaican dancehall', 'lovers rock', 'reggae fusion']"
395,395,5tth2a3v0sWwV1C7bApBdX,"['r&b', 'rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'trap queen', 'urban contemporary', 'southern hip hop', 'east coast hip hop']"
396,396,4jCbgl5Dmt3uOh8WRQfpPs,"['hip hop', 'indie soul', 'neo soul', 'urban contemporary']"
397,397,39SxEZ3tqMcObAi3T9QJzB,['karaoke']
398,398,4WC2Edj7Ruq94JH2jkC5hB,"['r&b', 'contemporary r&b', 'urban contemporary']"
399,399,3OsUvoKmZA2gw8rETtxGlz,['dance pop']
400,400,0GQkTwFb7D3ePIpnxwYavf,[]
401,401,1Y8cdNmUJH7yBTd9yOvr5i,"['pop', 'r&b', 'dance pop', 'girl group', 'hip pop', 'urban contemporary']"
402,402,1G9G7WwrXka3Z1r7aIDjI7,"['rap', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
403,403,6tbjWDEIzxoDsBA1FuhfPW,"['pop', 'dance pop']"
404,404,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
405,405,5gznATMVO85ZcLTkE9ULU7,"['rock', 'permanent wave', 'pop rock']"
406,406,3tCGqGQclabrpQfcHRmDtK,['karaoke']
407,407,3Ngh2zDBRPEriyxQDAMKd1,"['post-grunge', 'neo mellow', 'pop rock']"
408,408,3zTOe1BtyTkwNvYZOxXktX,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
409,409,25NQNriVT2YbSW80ILRWJa,"['country', 'contemporary country', 'country dawn', 'country road', 'dance pop', 'pop rock']"
410,410,6lHL3ubAMgSasKjNqKb8HF,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
411,411,43sZBwHjahUvgbx1WNIkIz,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'pop rock']"
412,412,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
413,413,26dSoYclwsYLMAKD3tpOr4,"['pop', 'dance pop', 'post-teen pop']"
414,414,3nFkdlSjzX9mRTtwJOzDYB,"['rap', 'hip hop', 'east coast hip hop']"
415,415,2RTUTCvo6onsAnheUk3aL9,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock']"
416,416,3LIJJJkO7R5RasRwt7xIn5,"['crunk', 'rap', 'trap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'dirty south rap', 'new orleans rap', 'southern hip hop']"
417,417,1xeZcY93inQY14LWwnxd5G,"['neo mellow', 'pop rock']"
418,418,5EvFsr3kj42KNv97ZEnqij,"['pop rap', 'reggae fusion']"
419,419,6Ff53KvcvAj5U7Z1vojB5o,"['boy band', 'dance pop', 'post-teen pop']"
420,420,51Blml2LZPmy7TTiAg47vQ,"['rock', 'irish rock', 'permanent wave']"
421,421,738OS3zrCO782uDiUN9pet,"['country', 'contemporary country', 'country dawn', 'country road', 'country rock']"
422,422,05RZIdfz59ZW2FvFuwnmNK,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'quiet storm', 'urban contemporary']"
423,423,4zKhX6hYCQPNs406umP9Fx,"['boy band', 'dance pop']"
424,424,2mxe0TnaNL039ysAj51xPQ,[]
425,425,7Aq8lpLMSt1Zxu56pe9bmp,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'urban contemporary', 'atl hip hop', 'southern hip hop']"
426,426,4iSKnRZAxkmqNok6tv10Se,"['alternative metal', 'funk metal', 'nu metal', 'rap rock']"
427,427,2gBjLmx6zQnFGQJCAQpRgw,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'pop rap', 'urban contemporary', 'southern hip hop', 'st louis rap']"
428,428,2lFHVcUeJ9Gq6AZiU3ZAOa,"['r&b', 'contemporary r&b', 'girl group', 'hip pop', 'urban contemporary']"
429,429,0EyuKHE1AeE9lWUF8mzKVp,"['post-grunge', 'rock', 'alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'rap rock']"
430,430,3OsRAKCvk37zwYcnzRf5XF,"['downtempo', 'electronica']"
431,431,3ipn9JLAPI5GUEo4y4jcoi,"['rap', 'trap', 'dance pop', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
432,432,0tRRrNLQY5rejEDVSjy4w3,"['hip pop', 'urban contemporary']"
433,433,2bzICNq3gKanSdWuzTF9VS,['karaoke']
434,434,6V03b3Y36lolYP2orXn8mV,"['boy band', 'dance pop']"
435,435,7L12TqJ0fbwtFljTbwfwRI,"['europop', 'bubblegum dance', 'dance pop']"
436,436,7Ey4PD4MYsKc5I2dolUwbH,"['rock', 'album rock', 'classic rock', 'hard rock']"
437,437,0AunegKKH2ys98aLxq8G1A,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
438,438,1KCSPY1glIKqW2TotWuXOR,"['pop', 'dance pop']"
439,439,6roFdX1y5BYSbp60OTJWMd,"['country', 'contemporary country', 'country road']"
440,440,1KCSPY1glIKqW2TotWuXOR,"['pop', 'dance pop']"
441,441,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
442,442,25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn']"
443,443,2mpeljBig2IXLXRAFO9AAs,['pop rock']
444,444,5Z1reBuaReg2pg72I2mnMm,"['r&b', 'contemporary r&b', 'neo soul', 'quiet storm', 'urban contemporary', 'new jack swing']"
445,445,6sQVeggRv1AhrMzuCjhCZe,"['country', 'contemporary country', 'country dawn', 'country road']"
446,446,738OS3zrCO782uDiUN9pet,"['country', 'contemporary country', 'country dawn', 'country road', 'country rock']"
447,447,3UVRliakQfa1pMWIsNuiZ8,"['r&b', 'contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'urban contemporary']"
448,448,7urq0VfqxEYEEiZUkebXT4,"['r&b', 'rap', 'boy band', 'contemporary r&b', 'dance pop', 'gangster rap', 'hip pop', 'pop rap', 'urban contemporary', 'atl hip hop', 'southern hip hop']"
449,449,2bA6fzP0lMAQ4kz6CF61w8,"['country', 'contemporary country', 'country road', 'oklahoma country']"
450,450,3ltFy7g6KKQPPttsdOMlq3,"['country', 'contemporary country', 'country dawn', 'country road']"
451,451,5rSXSAkZ67PYJSvpUpkOr7,"['boy band', 'dance pop']"
452,452,7qvsLYsYP0MHD7jkdv6DAG,"['country', 'contemporary country', 'country dawn', 'country gospel', 'country road']"
453,453,0u2FHSq3ln94y5Q57xazwf,"['country', 'australian country', 'australian pop', 'contemporary country', 'country road']"
454,454,7352aRY2mqSxBZwzUb6LmA,"['r&b', 'rap', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'southern hip hop']"
455,455,3ipn9JLAPI5GUEo4y4jcoi,"['rap', 'trap', 'dance pop', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
456,456,4sbB4Yy6Qig51pKCIKSLw3,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
457,457,7y1GT7SdgGiFLWoktv2TSw,['boy band']
458,458,7J2lZBANizgPNfUzux31PV,"['neo mellow', 'permanent wave', 'pop rock']"
459,459,6I6t21SFbxZ7RbQgD5dN7U,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
460,460,0le01dl1WllSHhjEXRl4in,"['r&b', 'canadian pop', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
461,461,2XV7DmS330NZ5IwdnzConn,[]
462,462,7C9ZVDO4Ubwssa6bB7475f,[]
463,463,0fkl9OpYCl6wOh8UvcMabC,[]
464,464,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
465,465,0svyIX7Xu3DVMkrOtB88i6,"['country', 'contemporary country', 'country road', 'country rock']"
466,466,5rNhVm2CnqiO5Lv4Dt2lck,"['country', 'country dawn']"
467,467,4jWzNq3sdzSpqn7BnzvIKn,"['rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
468,468,2t2XKfWKLXpFIjFwy1K8wx,"['country', 'redneck', 'alternative metal', 'contemporary country', 'country road', 'outlaw country', 'modern country rock']"
469,469,3grHWM9bx2E9vwJCdlRv9O,"['country', 'contemporary country', 'country road']"
470,470,2TI7qyDE0QfyOlnbtfDo7L,"['jam band', 'neo mellow', 'pop rock']"
471,471,13YmWQJFwgZrd4bf5IjMY4,"['country', 'contemporary country', 'country road']"
472,472,6HEyD6mSqQQKMVilyU31ZY,"['r&b', 'contemporary r&b', 'neo soul', 'urban contemporary']"
473,473,1XhhO2dTs2fKyhILj0aam6,"['country', 'contemporary country', 'country road', 'modern country rock']"
474,474,6lHL3ubAMgSasKjNqKb8HF,"['r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
475,475,2RTUTCvo6onsAnheUk3aL9,"['post-grunge', 'alternative metal', 'nu metal', 'pop rock']"
